Frame,QueueDensity,DynamicDensity
6,0.0792056,0.104246
7,0.080393,0.0721088
8,0.0818037,0.0990501
9,0.0826267,0.0357115
10,0.0847389,0.0596628
11,0.0869608,0.0454221
12,0.0879366,0.0502539
13,0.0896451,0.040367
14,0.0916045,0.0823915
15,0.0917573,0.0564064
16,0.0936736,0.0572802
17,0.0954253,0.0658309
18,0.0956917,0.0576368
19,0.0971025,0.055168
20,0.0973964,0.0650158
21,0.0978666,0.066599
22,0.0990658,0.0662698
23,0.0996693,0.0683507
24,0.0998103,0.0673318
25,0.101511,0.0646671
26,0.103455,0.0673436
27,0.104768,0.0661836
28,0.106891,0.0663952
29,0.110124,0.0749929
30,0.110603,0.0680058
31,0.111841,0.0591847
32,0.113052,0.07234
33,0.113299,0.0742797
34,0.113718,0.094857
35,0.114063,0.0929016
36,0.114623,0.0772149
37,0.114729,0.0690952
38,0.115893,0.0819644
39,0.116457,0.0747931
40,0.116375,0.091099
41,0.117437,0.0897392
42,0.11795,0.0937128
43,0.118734,0.102683
44,0.119341,0.0925803
45,0.12096,0.10106
46,0.120905,0.113397
47,0.121234,0.109466
48,0.121258,0.106821
49,0.122472,0.10168
50,0.122539,0.0906366
51,0.12377,0.0929565
52,0.124295,0.0882971
53,0.12596,0.0885048
54,0.126987,0.0644829
55,0.128962,0.0667322
56,0.130357,0.0762861
57,0.131133,0.063848
58,0.132834,0.0593141
59,0.133966,0.064138
60,0.134605,0.064236
61,0.136521,0.0288929
62,0.136921,0.0458297
63,0.136298,0.0552856
64,0.135773,0.0604035
65,0.134824,0.0451831
66,0.134848,0.035833
67,0.134632,0.0365462
68,0.134099,0.0328939
69,0.134421,0.0313029
70,0.133296,0.027153
71,0.134432,0.0341518
72,0.135549,0.0363581
73,0.136627,0.0344732
74,0.137669,0.0429612
75,0.137912,0.0327254
76,0.13861,0.033952
77,0.138461,0.0408333
78,0.138892,0.0357781
79,0.139586,0.0399359
80,0.142309,0.0418953
81,0.143469,0.0440075
82,0.145362,0.047456
83,0.147098,0.0521428
84,0.148552,0.0467937
85,0.153203,0.0526953
86,0.159019,0.0695498
87,0.161856,0.0798012
88,0.167761,0.0820584
89,0.173365,0.0846056
90,0.176143,0.0633778
91,0.181998,0.0694558
92,0.186657,0.0706902
93,0.188476,0.0737781
94,0.190098,0.0835005
95,0.190709,0.0754789
96,0.192269,0.073931
97,0.194052,0.076917
98,0.195855,0.0850053
99,0.196458,0.0750517
100,0.196854,0.0735665
101,0.196983,0.0805458
102,0.196662,0.0763332
103,0.195588,0.0804517
104,0.193891,0.0820663
105,0.192782,0.0783082
106,0.190427,0.0863651
107,0.18955,0.0900252
108,0.189518,0.0913694
109,0.190561,0.0811571
110,0.192771,0.0878934
